"";"noise_weight";"ncomp";"RMSE";"R2";"Q2";"R2-Q2"
"1046";5,5;0;12,8542418840985;0;-0,0145676191909814;0,0145676191909814
"1047";5,5;0;12,8811220073954;0;-0,0122110884984112;0,0122110884984112
"1048";5,5;0;12,8544833341418;0;-0,010695293198183;0,010695293198183
"1049";5,5;0;13,4853958643119;0;-0,00132510405591901;0,00132510405591901
"1050";5,5;0;12,6768958540498;0;-0,00519484453601327;0,00519484453601327
"1051";6;0;14,0274552271212;0;-0,0107994361511248;0,0107994361511248
"1052";6;0;14,046633006788;0;-0,0143834693892801;0,0143834693892801
"1053";6;0;13,9519910219352;0;-0,0374425961877078;0,0374425961877078
"1054";6;0;14,0273914438552;0;-0,0144114519706182;0,0144114519706182
"1055";6;0;14,0320278324958;0;-0,0143770411432356;0,0143770411432356
"1056";6;0;13,1754397515295;0;-0,0109675401984886;0,0109675401984886
"1057";6;0;13,7097044238379;0;-0,0055043114612241;0,0055043114612241
"1058";6;0;14,2310582294772;0;-0,0121358133463407;0,0121358133463407
"1059";6;0;14,3023738160679;0;-0,0212982720413206;0,0212982720413206
"1060";6;0;13,5418253373127;0;-0,0278283843275859;0,0278283843275859
"1061";6;0;14,1091858896922;0;-0,00667744925371272;0,00667744925371272
"1062";6;0;14,0289579127702;0;-0,0117465736587763;0,0117465736587763
"1063";6;0;14,0882804984754;0;-0,00770603917202606;0,00770603917202606
"1064";6;0;13,6197981131513;0;-0,00944407818371107;0,00944407818371107
"1065";6;0;13,5549187350137;0;-0,00799330244978669;0,00799330244978669
"1066";6;0;13,9914928664577;0;-0,0103710553089986;0,0103710553089986
"1067";6;0;14,3097760944465;0;-0,0147548033517144;0,0147548033517144
"1068";6;0;14,3526493657068;0;-0,00468515469310216;0,00468515469310216
"1069";6;0;14,151906957062;0;-0,002330169530532;0,002330169530532
"1070";6;0;13,4969026324985;0;-0,0286656226882112;0,0286656226882112
"1071";6;0;13,7596582079861;0;-0,0100448628594305;0,0100448628594305
"1072";6;0;14,3352773833462;0;-0,015586763203336;0,015586763203336
"1073";6;0;13,7907860078151;0;-0,0159114263839832;0,0159114263839832
"1074";6;0;13,3068418870088;0;-0,0214243148903981;0,0214243148903981
"1075";6;0;13,9040292291637;0;-0,0077091164724814;0,0077091164724814
"1076";6;0;14,5217997439238;0;-0,0192481432726705;0,0192481432726705
